Date,GOLD,WTI,BRENT
7/20/2009,948.8,63.98,66.44
7/17/2009,937.5,63.56,65.38
7/16/2009,935.4,62.02,62.75
7/15/2009,939.4,61.54,63.09
7/14/2009,922.8,59.52,60.86
7/13/2009,922.5,59.69,60.69
7/10/2009,912.5,59.89,60.52
7/9/2009,916.2,60.41,61.1
7/8/2009,909.3,60.14,60.43
7/7/2009,929.1,62.93,63.23
7/6/2009,924.3,64.05,64.05
7/3/2009,931,66.73,65.61
7/2/2009,931,66.73,66.65
7/1/2009,941.3,69.31,68.79
6/30/2009,927.4,69.89,69.3
6/29/2009,940.7,71.49,70.99
6/26/2009,940.7,69.16,68.92
6/25/2009,939.1,70.23,69.78
6/24/2009,934.1,68.67,68.33
6/23/2009,923.9,69.24,68.8
6/22/2009,920.6,66.93,66.98
6/19/2009,935.6,69.55,69.19
6/18/2009,934,71.37,71.06
6/17/2009,935.4,71.03,70.85
6/16/2009,931.6,70.47,70.24
6/15/2009,926.9,70.62,69.44
6/12/2009,940.1,72.04,70.92
6/11/2009,961.3,72.68,71.79
6/10/2009,954,71.33,70.8
6/9/2009,954,70.01,69.62
6/8/2009,951.7,68.09,67.88
6/5/2009,961.7,68.44,68.34
6/4/2009,981.2,68.81,68.71
6/3/2009,964.5,66.12,65.88
6/2/2009,983.2,68.55,68.17
6/1/2009,978.6,68.58,67.97
5/29/2009,978.8,66.31,65.52
5/28/2009,961.5,65.08,64.39
5/27/2009,953.3,63.45,62.5
5/26/2009,953.3,62.45,61.24
5/25/2009,958.9,61.67,60.21
5/22/2009,958.9,61.67,60.78
5/21/2009,951.2,61.05,59.93
5/20/2009,937.4,62.04,60.59
5/19/2009,926.7,59.65,58.92
5/18/2009,921.7,59.03,58.47
5/15/2009,931.3,56.34,55.98
5/14/2009,928.4,58.62,56.69
5/13/2009,925.9,58.02,57.34
5/12/2009,923.9,58.85,57.94
5/11/2009,913.5,58.5,57.48
5/8/2009,914.9,58.63,58.14
5/7/2009,915.5,56.71,56.47
5/6/2009,911,56.34,56.15
5/5/2009,904.3,53.84,54.12
5/4/2009,902.2,54.47,54.58
5/1/2009,888.2,53.2,52.85
4/30/2009,891.2,51.12,50.8
4/29/2009,900.5,50.97,50.78
4/28/2009,892.8,49.92,49.99
4/27/2009,907.4,50.14,50.32
4/24/2009,913.6,51.55,51.67
4/23/2009,905.9,49.62,50.11
4/22/2009,891.8,48.85,49.81
4/21/2009,882.1,46.51,49.82
4/20/2009,887,45.88,49.86
4/17/2009,867.4,50.33,53.35
4/16/2009,879.3,49.98,53.06
4/15/2009,892.8,49.25,51.79
4/14/2009,890.9,49.41,51.96
4/13/2009,894.7,50.05,52.14
4/9/2009,882.2,52.24,54.06
4/8/2009,884.8,49.38,51.59
4/7/2009,882.2,49.15,51.22
4/6/2009,871.5,51.05,52.24
4/3/2009,895.6,52.51,53.47
4/2/2009,907.4,52.64,52.75
4/1/2009,926.1,48.39,48.44
3/31/2009,922.6,49.66,49.23
3/30/2009,915.5,48.41,47.99
3/27/2009,923.2,52.38,51.98
3/26/2009,940,54.34,53.46
3/25/2009,935.8,52.77,51.75
3/24/2009,923.8,53.98,53.5
3/23/2009,952.5,53.8,53.47
3/20/2009,956.2,51.06,51.22
3/19/2009,958.8,51.61,50.67
3/18/2009,889.1,48.14,47.66
3/17/2009,916.8,49.16,48.24
3/16/2009,922,47.35,43.98
3/13/2009,930.1,46.25,44.93
3/12/2009,924,47.03,45.09
3/11/2009,910.7,42.33,41.4
3/10/2009,895.9,45.71,43.96
3/9/2009,918,47.07,44.13
3/6/2009,942.7,45.52,44.85
3/5/2009,927.8,43.61,43.64
3/4/2009,906.7,45.38,46.12
3/3/2009,913.6,41.65,43.7
3/2/2009,940,40.15,42.21
2/27/2009,942.5,44.76,46.35
2/26/2009,942.6,45.22,46.51
2/25/2009,965.7,42.5,44.29
2/24/2009,969.1,39.96,42.5
2/23/2009,994.6,38.44,40.99
2/20/2009,1001.8,38.94,41.89
2/19/2009,976.1,39.48,41.99
2/18/2009,977.7,34.62,39.55
2/17/2009,967,34.93,41.03
2/16/2009,941.5,37.51,43.28
2/13/2009,941.5,37.51,44.81
2/12/2009,948.5,33.98,44.65
2/11/2009,943.8,35.94,44.28
2/10/2009,913.7,37.55,44.61
2/9/2009,892.4,39.56,46.02
2/6/2009,913.9,40.17,46.21
2/5/2009,913.6,41.17,46.46
2/4/2009,901.6,40.32,44.15
2/3/2009,892,40.78,44.08
2/2/2009,906.7,40.08,43.82
1/30/2009,927.3,41.68,45.88
1/29/2009,905.1,41.44,45.4
1/28/2009,888.2,42.16,44.9
1/27/2009,899.5,41.58,43.73
1/26/2009,908.8,45.73,46.96
1/23/2009,895.8,46.47,48.37
1/22/2009,858.8,43.67,45.39
1/21/2009,850.1,43.55,45.02
1/20/2009,855.2,38.74,43.62
1/19/2009,839.9,36.51,44.5
1/16/2009,839.9,36.51,46.57
1/15/2009,807.3,35.4,44.69
1/14/2009,808.8,37.28,45.08
1/13/2009,820.7,37.78,44.83
1/12/2009,821,37.59,42.91
1/9/2009,855,40.83,44.42
1/8/2009,854.5,41.7,44.67
1/7/2009,841.7,42.63,45.86
1/6/2009,866,48.58,50.53
1/5/2009,857.8,48.81,49.62
1/2/2009,879.5,46.34,46.91
12/31/2008,884.3,44.6,45.59
12/30/2008,870,39.03,40.15
12/29/2008,874.6,40.02,40.55
12/26/2008,870.4,37.71,38.37
12/24/2008,847.1,35.35,36.61
12/23/2008,837.2,38.98,40.36
12/22/2008,846.2,39.91,41.45
12/19/2008,836.4,33.87,44
12/18/2008,859.6,36.22,43.36
12/17/2008,867.5,40.06,45.53
12/16/2008,841.7,43.6,44.56
12/15/2008,835.4,44.51,44.6
12/12/2008,818.9,46.28,46.41
12/11/2008,824.9,47.98,47.39
12/10/2008,807.1,43.52,42.4
12/9/2008,772.4,42.07,41.53
12/8/2008,767.4,43.71,43.42
12/5/2008,750.5,40.81,39.74
12/4/2008,763.8,43.67,42.28
12/3/2008,768.8,46.79,45.44
12/2/2008,781.3,46.96,45.44
12/1/2008,774.6,49.28,47.97
11/28/2008,816.2,54.43,53.49
11/27/2008,808.5,54.44,53.13
11/26/2008,808.5,54.44,53.92
11/25/2008,818.5,50.77,50.35
11/24/2008,819.5,54.5,53.93
11/21/2008,791.8,49.93,49.19
11/20/2008,748.7,49.62,48.08
11/19/2008,736,53.62,51.72
11/18/2008,732.7,54.39,51.84
11/17/2008,742,54.95,52.31
11/14/2008,742.5,57.04,54.24
11/13/2008,705,58.24,51.99
11/12/2008,718.3,56.16,52.37
11/11/2008,732.8,59.33,55.71
11/10/2008,746.5,62.41,59.08
11/7/2008,734.2,61.04,57.35
11/6/2008,732.2,60.77,57.43
11/5/2008,742.4,65.3,61.87
11/4/2008,757.3,70.53,66.44
11/3/2008,726.8,63.91,60.48
10/31/2008,718.2,67.81,65.32
10/30/2008,738.5,65.96,63.71
10/29/2008,752.8,67.5,65.47
10/28/2008,739.3,62.73,60.29
10/27/2008,741.7,63.22,61.41
10/24/2008,729.1,64.15,62.05
10/23/2008,713.3,67.84,65.92
10/22/2008,733.3,66.75,64.52
10/21/2008,766.1,70.89,69.72
10/20/2008,787.6,74.25,72.03
10/17/2008,785.1,71.85,69.6
10/16/2008,801.5,69.85,66.32
10/15/2008,835.5,74.54,70.8
10/14/2008,836.3,78.63,74.53
10/13/2008,838.9,81.19,77.46
10/10/2008,855.4,77.7,74.09
10/9/2008,883.1,86.59,82.66
10/8/2008,903.1,88.95,84.36
10/7/2008,878.4,90.06,84.66
10/6/2008,862.7,87.81,83.68
10/3/2008,828.9,93.88,90.25
10/2/2008,839,93.97,90.56
10/1/2008,880.7,98.53,95.33
9/30/2008,874.2,100.64,98.17
9/29/2008,888.2,96.37,93.98
9/26/2008,882.9,106.89,103.54
9/25/2008,878,108.02,104.6
9/24/2008,889.4,105.73,102.45
9/23/2008,885.9,106.61,103.08
9/22/2008,904.3,120.92,106.04
9/19/2008,861,104.55,99.61
9/18/2008,893.2,97.88,95.19
9/17/2008,847.1,97.16,94.84
9/16/2008,777.1,91.15,89.22
9/15/2008,783.8,95.71,92.38
9/12/2008,761,101.18,97.58
9/11/2008,742.1,100.87,97.64
9/10/2008,758.9,102.58,98.97
9/9/2008,788.1,103.26,100.34
9/8/2008,798.5,106.34,103.44
9/5/2008,798.8,106.23,104.09
9/4/2008,799.3,107.89,106.3
9/3/2008,804.3,109.35,108.06
9/2/2008,806.6,109.71,108.34
9/1/2008,831.2,115.46,109.41
8/29/2008,831.2,115.46,114.05
8/28/2008,833.3,115.59,114.17
8/27/2008,828.1,118.15,116.22
8/26/2008,822.2,116.27,114.63
8/25/2008,819.8,115.11,114.03
8/22/2008,827.4,114.59,113.92
8/21/2008,833,121.18,120.16
8/20/2008,810.3,114.98,114.36
8/19/2008,811.1,114.53,113.25
8/18/2008,799.7,112.87,111.94
8/15/2008,786,113.77,112.55
8/14/2008,808.2,115.01,112.64
8/13/2008,825,116,113.47
8/12/2008,808.2,113.01,111.15
8/11/2008,821.5,114.45,112.67
8/8/2008,857.8,115.2,113.33
8/7/2008,870.7,120.02,117.86
8/6/2008,875.6,118.58,117
8/5/2008,878.6,119.17,117.7
8/4/2008,900.1,121.41,120.68
8/1/2008,909,125.1,124.18
7/31/2008,913.9,124.08,123.98
7/30/2008,902.9,126.77,127.1
7/29/2008,916.5,122.19,122.71
7/28/2008,927.7,124.73,125.84
7/25/2008,926.8,123.26,124.52
7/24/2008,922.3,125.49,126.44
7/23/2008,922.8,124.44,125.29
7/22/2008,948.5,127.95,129.55
7/21/2008,963.7,131.04,132.61
7/18/2008,958,128.88,130.19
7/17/2008,970.7,129.29,131.07
7/16/2008,962.7,134.6,136.19
7/15/2008,978.7,138.74,138.75
7/14/2008,973.7,145.18,143.92
7/11/2008,960.6,145.08,144.49
7/10/2008,942,141.65,142.03
7/9/2008,928.6,136.05,136.58
7/8/2008,923.3,136.04,136.43
7/7/2008,928.8,141.37,141.87
7/4/2008,933.6,145.29,144.42
7/3/2008,933.6,145.29,146.08
7/2/2008,946.5,143.57,144.26
7/1/2008,944.5,140.97,140.67
6/30/2008,928.3,140,139.83
6/27/2008,931.3,140.21,140.31
6/26/2008,913.1,139.64,139.83
6/25/2008,880,134.55,134.33
6/24/2008,889.2,137,136.46
6/23/2008,884.8,136.74,135.91
6/20/2008,901.3,134.62,134.86
6/19/2008,901.7,131.93,132
6/18/2008,890.9,136.68,136.44
6/17/2008,884.3,134.01,133.72
6/16/2008,883.6,134.61,134.71
6/13/2008,870.3,134.86,134.25
6/12/2008,869.2,136.74,136.09
6/11/2008,879.7,136.38,135.02
6/10/2008,867.9,131.31,131.02
6/9/2008,894.7,134.35,133.91
6/6/2008,895.4,138.54,137.69
6/5/2008,871.8,127.79,127.54
6/4/2008,879.9,122.3,122.1
6/3/2008,881.6,124.31,124.58
6/2/2008,892.9,127.76,128.02
5/30/2008,887.3,127.35,127.78
5/29/2008,877.2,126.62,126.89
5/28/2008,900.5,131.03,130.93
5/27/2008,907.9,128.85,128.31
5/26/2008,925.8,132.19,132.37
5/23/2008,925.8,132.19,131.57
5/22/2008,918.3,130.81,130.51
5/21/2008,928.6,133.17,132.7
5/20/2008,920.2,129.07,127.84
5/19/2008,905.8,127.05,125.06
5/16/2008,899.9,126.29,124.99
5/15/2008,880,124.12,121.25
5/14/2008,866.5,124.22,121.86
5/13/2008,869.6,125.8,124.1
5/12/2008,884.9,124.23,122.91
5/9/2008,885.8,125.96,125.4
5/8/2008,882.1,123.69,122.84
5/7/2008,871.2,123.53,122.32
5/6/2008,877.7,121.84,120.31
5/5/2008,874.1,119.97,117.99
5/2/2008,858,116.32,114.56
5/1/2008,850.9,112.52,110.5
4/30/2008,865.1,113.46,111.36
4/29/2008,876.8,115.63,113.43
4/28/2008,892.9,118.75,116.74
4/25/2008,887.2,118.52,116.34
4/24/2008,886.8,116.06,114.34
4/23/2008,906.2,118.3,116.46
4/22/2008,922.3,119.37,115.95
4/21/2008,914.7,117.48,114.43
4/18/2008,912.2,116.69,113.92
4/17/2008,939.8,114.86,112.43
4/16/2008,945.1,114.93,112.66
4/15/2008,928.7,113.79,111.31
4/14/2008,925.4,111.76,109.84
4/11/2008,923.6,110.14,108.75
4/10/2008,928.3,110.11,108.2
4/9/2008,933.6,110.87,108.47
4/8/2008,914,108.5,106.34
4/7/2008,922.7,109.09,107.14
4/4/2008,909,106.23,104.9
4/3/2008,905,103.83,102.52
4/2/2008,895.2,104.83,103.75
4/1/2008,882.9,100.98,100.17
3/31/2008,916.2,101.58,100.3
3/28/2008,930.6,105.62,103.77
3/27/2008,948.8,107.58,105
3/26/2008,949.2,105.9,103.99
3/25/2008,935,101.22,100.6
3/24/2008,918.7,100.86,99.86
3/20/2008,920,101.84,100.38
3/19/2008,945.3,104.48,100.72
3/18/2008,1004.3,109.42,105.56
3/17/2008,1002.6,105.68,101.75
3/14/2008,999.5,110.21,107.55
3/13/2008,993.8,110.33,107.54
3/12/2008,980.5,109.92,106.27
3/11/2008,976,108.75,105.25
3/10/2008,971.8,107.9,104.16
3/7/2008,974.2,105.15,102.38
3/6/2008,977.1,105.47,102.61
3/5/2008,988.5,104.52,101.64
3/4/2008,966.3,99.52,97.52
3/3/2008,984.2,102.45,100.48
2/29/2008,975,101.84,100.1
2/28/2008,967.5,102.59,100.9
2/27/2008,958.2,99.64,98.27
2/26/2008,946.1,100.88,99.47
2/25/2008,937.6,99.23,97.69
2/22/2008,944.7,98.81,97.01
2/21/2008,946.1,98.23,96.24
2/20/2008,934.6,100.74,98.42
2/19/2008,926.6,100.01,98.56
2/18/2008,902.8,95.5,94.91
2/15/2008,902.8,95.5,94.63
2/14/2008,907.4,95.46,95.09
2/13/2008,906.5,93.27,93.32
2/12/2008,907.4,92.78,92.86
2/11/2008,922.9,93.59,93.53
2/8/2008,918.4,91.77,91.94
2/7/2008,906.1,88.11,88.51
2/6/2008,900.7,87.14,87.78
2/5/2008,885.9,88.41,88.82
2/4/2008,904.9,90.02,90.47
2/1/2008,908.7,88.96,89.44
1/31/2008,922.7,91.75,92.21
1/30/2008,920.6,92.33,92.53
1/29/2008,925.1,91.64,92
1/28/2008,927.1,90.99,91.38
1/25/2008,910.7,90.71,90.9
1/24/2008,905.8,89.41,89.07
1/23/2008,883.1,86.99,86.62
1/22/2008,890.3,89.85,88.45
1/21/2008,881.7,90.57,87.51
1/18/2008,881.7,90.57,89.23
1/17/2008,880.5,90.13,88.75
1/16/2008,882,90.84,89.75
1/15/2008,902.6,91.9,90.98
1/14/2008,903.4,94.2,92.92
1/11/2008,897.7,92.69,91.07
1/10/2008,893.6,93.71,92.22
1/9/2008,881.7,95.67,94.37
1/8/2008,880.3,96.33,95.54
1/7/2008,862,95.09,94.39
1/4/2008,865.7,97.91,96.79
1/3/2008,869.1,99.18,97.6
1/2/2008,860,99.62,97.84
12/31/2007,838,95.98,93.85
12/28/2007,842.7,96,93.88
12/27/2007,828.6,96.62,94.78
12/26/2007,826,95.97,93.94
12/24/2007,812.8,94.13,92.7
12/21/2007,811.6,93.31,92.46
12/20/2007,799.2,91.06,90.88
12/19/2007,801.1,91.24,91.48
12/18/2007,803,90.49,90.12
12/17/2007,794.8,90.63,91.29
12/14/2007,793.3,91.27,92.67
12/13/2007,799,92.25,92.12
12/12/2007,813.5,94.39,94.02
12/11/2007,811.4,90.02,89.99
12/10/2007,807.7,87.86,88.04
12/7/2007,794.4,88.28,88.64
12/6/2007,801.2,90.23,90.18
12/5/2007,797.5,87.49,88.49
12/4/2007,801.3,88.32,89.53
12/3/2007,788.3,89.31,89.8
11/30/2007,782.2,88.71,88.26
11/29/2007,795.3,91.01,90.22
11/28/2007,800.3,90.62,89.81
11/27/2007,814,94.42,92.52
11/26/2007,826.5,97.7,95.32
11/23/2007,824.7,98.18,95.76
11/22/2007,798.6,97.29,94.5
11/21/2007,798.6,97.29,94.84
11/20/2007,791.4,98.03,95.49
11/19/2007,778,94.64,92.28
11/16/2007,787,95.1,91.62
11/15/2007,787.3,93.43,90.94
11/14/2007,814.7,94.09,91.36
11/13/2007,799,91.17,88.83
11/12/2007,807.7,94.62,91.98
11/9/2007,834.7,96.32,93.18
11/8/2007,837.5,95.46,92.79
11/7/2007,833.5,96.37,93.24
11/6/2007,823.4,96.7,93.26
11/5/2007,810.8,93.98,90.49
11/2/2007,808.5,95.93,92.08
11/1/2007,793.7,93.49,89.72
10/31/2007,795.3,94.53,90.63
10/30/2007,787.8,90.38,87.44
10/29/2007,789.1,93.53,90.32
10/26/2007,783.9,91.86,88.69
10/25/2007,767.3,90.46,87.48
10/24/2007,761.6,87.1,84.37
10/23/2007,759,85.27,82.85
10/22/2007,755.8,87.56,83.27
10/19/2007,764,88.6,83.79
10/18/2007,764.1,89.47,84.6
10/17/2007,757.5,87.4,83.13
10/16/2007,760.2,87.61,84.16
10/15/2007,757.9,86.13,82.75
10/12/2007,748.7,83.69,80.55
10/11/2007,751.3,83.08,80.15
10/10/2007,740.4,81.3,78.6
10/9/2007,737.4,80.26,77.49
10/8/2007,732.8,79.02,76.58
10/5/2007,741.3,81.22,78.9
10/4/2007,737.8,81.44,78.97
10/3/2007,729.3,79.94,77.19
10/2/2007,729.8,80.05,77.38
10/1/2007,747.2,80.24,77.64
9/28/2007,742.8,81.66,79.17
9/27/2007,732.7,82.88,80.03
9/26/2007,728.6,80.3,77.43
9/25/2007,732,79.53,77.62
9/24/2007,732.5,80.95,78.91
9/21/2007,732.1,81.62,79.3
9/20/2007,733.2,83.32,79.09
9/19/2007,723,81.93,78.47
9/18/2007,717,81.51,77.59
9/17/2007,717.1,80.57,76.98
9/14/2007,711.1,79.1,76.22
9/13/2007,711.2,80.09,77.4
9/12/2007,714,79.91,77.68
9/11/2007,714.4,78.23,76.38
9/10/2007,705.6,77.49,75.48
9/7/2007,703.2,76.7,75.07
9/6/2007,698.1,76.3,74.77
9/5/2007,684.3,75.73,74.34
9/4/2007,685.2,75.08,73.92
9/3/2007,675.8,74.04,73.41
8/31/2007,675.8,74.04,72.69
8/30/2007,668,73.36,71.9
8/29/2007,666.3,73.51,72.13
8/28/2007,664.4,71.73,70.55
8/27/2007,666.8,71.97,70.95
8/24/2007,668,71.09,70.62
8/23/2007,658.9,69.83,69.86
8/22/2007,659.1,69.26,68.7
8/21/2007,656.7,69.47,68.69
8/20/2007,656.7,71.12,69.85
8/17/2007,656.9,71.98,70.44
8/16/2007,648.3,71,69.42
8/15/2007,668.9,73.33,71.64
8/14/2007,668.6,72.38,70.51
8/13/2007,669.7,71.62,70.23
8/10/2007,670.3,71.47,70.39
8/9/2007,661.4,71.59,70.21
8/8/2007,674.5,72.15,70.99
8/7/2007,670.6,72.42,71.8
8/6/2007,671.5,72.06,71.17
8/3/2007,672.5,75.48,74.75
8/2/2007,664.6,76.86,75.76
8/1/2007,663.6,76.53,75.35
7/31/2007,666.9,78.21,77.05
7/30/2007,664.1,76.83,75.74
7/27/2007,660.1,77.02,76.26
7/26/2007,662.8,74.95,75.18
7/25/2007,673.8,75.88,76.32
7/24/2007,684.8,73.56,75.08
7/23/2007,681.5,74.89,76.86
7/20/2007,684.7,75.57,77.64
7/19/2007,678.1,75.92,77.67
7/18/2007,673.7,75.05,76.76
7/17/2007,665.9,74.02,75.53
7/16/2007,666.3,74.15,77.33
7/13/2007,667.3,73.93,77.57
7/12/2007,668.3,72.5,76.4
7/11/2007,662.1,72.56,75.44
7/10/2007,664.4,72.81,76.4
7/9/2007,662.5,72.19,75.78
7/6/2007,654.8,72.81,75.62
7/5/2007,650.6,71.81,74.75
7/4/2007,655.4,71.41,73.05
7/3/2007,655.4,71.41,72.93
7/2/2007,659.2,71.09,72.63
6/29/2007,650.9,70.68,71.41
6/28/2007,650.4,69.57,70.52
6/27/2007,641.7,68.97,70.53
6/26/2007,642.1,67.77,70.17
6/25/2007,651.3,69.18,71.36
6/22/2007,653.5,69.14,71.18
6/21/2007,650.6,68.65,70.22
6/20/2007,656.1,68.19,70.42
6/19/2007,660.7,69.1,71.84
6/18/2007,655.8,69.09,72.18
6/15/2007,654.5,68,71.47
6/14/2007,651.6,67.65,70.96
6/13/2007,648.2,66.26,69.94
6/12/2007,648.5,65.35,68.79
6/11/2007,654.3,65.97,69.56
6/8/2007,645.5,64.76,68.6
6/7/2007,660.1,66.93,71.22
6/6/2007,669.3,65.96,71.02
6/5/2007,669.6,65.61,70.45
6/4/2007,670.7,66.21,70.4
6/1/2007,671.2,65.08,69.07
5/31/2007,661,64.01,68.04
5/30/2007,652.5,63.49,67.84
5/29/2007,657.2,63.15,68.13
5/28/2007,655.3,65.2,69.71
5/25/2007,655.3,65.2,70.69
5/24/2007,653.3,64.18,70.72
5/23/2007,662.6,65.77,70.6
5/22/2007,659.9,64.97,69.52
5/21/2007,663.8,66.27,70.49
5/18/2007,662,64.94,69.42
5/17/2007,657.2,64.86,70.27
5/16/2007,661.5,62.55,68.01
5/15/2007,674.5,63.17,68.11
5/14/2007,670.1,62.46,66.83
5/11/2007,672.3,62.37,66.83
5/10/2007,667,61.81,65.79
5/9/2007,682.5,61.55,65.2
5/8/2007,687.4,62.26,65.54
5/7/2007,690.4,61.47,64.44
5/4/2007,689.7,61.93,65.31
5/3/2007,684.4,63.19,66.05
5/2/2007,675.1,63.68,66.25
5/1/2007,677.3,64.4,67
4/30/2007,683.5,65.71,67.65
4/27/2007,681.8,66.46,68.41
4/26/2007,674.9,65.06,67.65
4/25/2007,684.1,65.84,68.57
4/24/2007,684.2,64.58,67.16
4/23/2007,690.6,65.89,68.15
4/20/2007,692,63.38,66.49
4/19/2007,684.3,61.83,65.94
4/18/2007,689.1,63.13,66.04
4/17/2007,688.2,63.1,65.93
4/16/2007,690.1,63.61,67.25
4/13/2007,685.4,63.63,68.97
4/12/2007,675.1,63.85,68.72
4/11/2007,676.8,62.01,67.84
4/10/2007,676.5,61.89,67.42
4/9/2007,671.9,61.51,66.59
4/5/2007,674.2,64.28,68.24
4/4/2007,672.1,64.38,68.4
4/3/2007,664,64.64,67.81
4/2/2007,665.7,65.94,68.74
3/30/2007,663,65.87,68.1
3/29/2007,661.5,66.03,67.88
3/28/2007,666.8,64.08,65.78
3/27/2007,662.5,62.93,64.6
3/26/2007,663.9,62.91,64.41
3/23/2007,657.3,62.28,63.18
3/22/2007,664.2,61.69,62.51
3/21/2007,660,59.61,60.77
3/20/2007,659,56.73,60.2
3/19/2007,654.3,56.59,60.52
3/16/2007,653.9,57.11,60.3
3/15/2007,647.1,57.55,60.98
3/14/2007,642.5,58.16,61.06
3/13/2007,649.4,57.93,60.9
3/12/2007,650.3,58.91,60.74
3/9/2007,652,60.05,61.13
3/8/2007,655.5,61.64,62.33
3/7/2007,652.9,61.82,62.5
3/6/2007,646.2,60.69,61.39
3/5/2007,639.2,60.07,60.54
3/2/2007,644.4,61.64,62.08
3/1/2007,665.1,62,62.11
2/28/2007,672.5,61.79,61.89
2/27/2007,687.2,61.46,61.36
2/26/2007,686.5,61.39,61.33
2/23/2007,682,61.14,60.88
2/22/2007,679.4,60.95,60.62
2/21/2007,680.2,60.07,59.35
2/20/2007,657.1,58.07,57.98
2/19/2007,668.8,59.39,58.14
2/16/2007,668.8,59.39,58.95
2/15/2007,667.3,57.99,57.6
2/14/2007,667.4,58,57.43
2/13/2007,663.9,59.06,57.03
2/12/2007,662.6,57.81,56.6
2/9/2007,667.5,59.89,59.01
2/8/2007,658,59.71,59.03
2/7/2007,652.3,57.71,57.23
2/6/2007,653.6,58.88,58.42
2/5/2007,650.9,58.74,58.1
2/2/2007,646.2,59.02,58.41
2/1/2007,657.4,57.3,56.72
1/31/2007,652,58.14,57.4
1/30/2007,644.2,56.97,56.39
1/29/2007,643.2,54.01,53.68
1/26/2007,644.7,55.42,55.29
1/25/2007,648.1,54.23,54.12
1/24/2007,648.2,55.37,55.43
1/23/2007,645.9,55.04,55.1
1/22/2007,634.1,51.13,52.7
1/19/2007,636.1,51.99,53.44
1/18/2007,628.1,50.48,51.75
1/17/2007,633.3,52.24,52.78
1/16/2007,625.9,51.21,52.26
1/15/2007,626.9,52.99,53.12
1/12/2007,626.9,52.99,52.95
1/11/2007,613.9,51.88,51.7
1/10/2007,613.4,54.02,53.69
1/9/2007,615,55.64,55.18
1/8/2007,609.4,56.09,55.6
1/5/2007,606.9,56.31,55.64
1/4/2007,626.2,55.59,55.11
1/3/2007,629.8,58.32,57.96
1/2/2007,638,61.05,60.44
12/29/2006,638,61.05,60.86
12/28/2006,636.9,60.53,60.67
12/27/2006,627.2,60.34,60.52
12/26/2006,623.7,61.1,61.1
12/22/2006,619.1,62.41,62.42
12/21/2006,618.2,62.66,62.46
12/20/2006,620.6,63.72,63.23
12/19/2006,621.6,63.15,62.81
12/18/2006,614,62.21,62.13
12/15/2006,615,63.43,63.49
12/14/2006,626.6,62.51,62.12
12/13/2006,627.9,61.37,61.33
12/12/2006,627,61.02,61.52
12/11/2006,630,61.22,61.84
12/8/2006,626.1,62.03,62.2
12/7/2006,631.9,62.49,62.57
12/6/2006,630.5,62.19,63.07
12/5/2006,642.3,62.43,63.32
12/4/2006,645.2,62.44,63.45
12/1/2006,644.7,63.43,64.62
11/30/2006,646.9,63.13,64.26
11/29/2006,635.5,62.46,63.07
11/28/2006,637.3,60.99,61.21
11/27/2006,640.6,60.32,60.44
11/24/2006,629,59.24,60.03
11/23/2006,629,59.24,59.35
11/22/2006,629,59.24,59.49
11/21/2006,628.7,60.17,60.39
11/20/2006,622.1,58.8,58.98
11/17/2006,622.5,55.81,58.99
11/16/2006,621.7,56.26,58.54
11/15/2006,623.8,58.76,59.46
11/14/2006,625.3,58.28,58.84
11/13/2006,625.8,58.58,59.05
11/10/2006,630.1,59.59,59.71
11/9/2006,636.8,61.16,61.32
11/8/2006,618.3,59.83,59.59
11/7/2006,627.7,58.93,58.48
11/6/2006,627.9,60.02,59.75
11/3/2006,629.2,59.14,59.15
11/2/2006,627.8,57.88,57.87
11/1/2006,619.3,58.71,58.98
10/31/2006,606.8,58.73,59.03
10/30/2006,607.4,58.36,58.68
10/27/2006,598.2,60.75,61.08
10/26/2006,596.8,60.36,60.77
10/25/2006,587.6,61.4,62.05
10/24/2006,584.4,59.35,59.86
10/23/2006,579.7,58.81,59.21
10/20/2006,593,56.82,59.68
10/19/2006,599,58.5,60.87
10/18/2006,588.9,57.65,59.58
10/17/2006,589.7,58.93,60.94
10/16/2006,594.7,59.94,59.96
10/13/2006,588.8,58.57,59.52
10/12/2006,576.3,57.86,58.76
10/11/2006,572.3,57.59,58.65
10/10/2006,571.9,58.52,59.34
10/9/2006,578.4,59.96,60.54
10/6/2006,572.4,59.76,59.83
10/5/2006,571,60.03,60
10/4/2006,562,59.41,59.22
10/3/2006,576.3,58.68,58.43
10/2/2006,597.7,61.03,60.45
9/29/2006,598.6,62.91,62.48
9/28/2006,605,62.76,62.54
9/27/2006,597.6,62.96,62.21
9/26/2006,591.6,61.01,60.12
9/25/2006,590.4,61.45,60.8
9/22/2006,590,60.55,60.41
9/21/2006,582.9,61.59,61.34
9/20/2006,580.8,60.46,60.47
9/19/2006,577.7,61.66,62.17
9/18/2006,587.2,63.8,64.05
9/15/2006,577.5,63.33,63.33
9/14/2006,580.4,63.22,62.24
9/13/2006,590.5,63.97,62.99
9/12/2006,588.5,63.76,62.99
9/11/2006,591.6,65.61,64.55
9/8/2006,611.4,66.25,65.33
9/7/2006,618.9,67.32,66.53
9/6/2006,635.6,67.5,66.93
9/5/2006,640.7,68.6,68.09
9/4/2006,626.6,69.19,67.71
9/1/2006,626.6,69.19,69.15
8/31/2006,628.2,70.26,70.25
8/30/2006,620.2,70.03,70.18
8/29/2006,610.7,69.71,69.86
